po_id,item_description,vendor,region,department,po_date,quantity,unit_price,po_value
HPCL_PO_101597,Carbon Steel Pipe 200 mm,VENDOR_A,NR,PIPELINE,2021-01-02,141,170.07,23979.87
HPCL_PO_106650,MS Flange 4 inch,VENDOR_D,ER,REFINERY,2022-05-07,81,149.47,12107.07
HPCL_PO_103526,Mild steel flange of 4in size,VENDOR_D,WR,REFINERY,2020-01-13,11,149.8,1647.8
HPCL_PO_107384,2in SS control valve,VENDOR_D,NR,MARKETING,2021-05-25,197,230.91,45489.27
HPCL_PO_109659,Mild steel flange of 4in size,VENDOR_A,WR,MARKETING,2024-01-28,38,141.83,5389.54
HPCL_PO_104653,200 mm dia carbon steel pipe,VENDOR_B,WR,MARKETING,2019-04-18,118,177.31,20922.58
HPCL_PO_110821,100mm carbon steel pipe,VENDOR_B,WR,REFINERY,2019-07-19,105,98.27,10318.35
HPCL_PO_101180,CS pipe dia 100 mm,VENDOR_A,ER,PIPELINE,2023-04-23,81,108.54,8791.74
HPCL_PO_108509,"Supply of SS Valve 2""",VENDOR_D,WR,REFINERY,2021-11-24,176,253.71,44652.96
HPCL_PO_108165,200 mm dia carbon steel pipe,VENDOR_D,WR,PIPELINE,2023-11-13,69,171.06,11803.14
HPCL_PO_105627,MS Flange 4 inch,VENDOR_C,ER,LPG,2022-08-28,72,145.97,10509.84
HPCL_PO_107518,Carbon steel pipeline 100mm,VENDOR_D,NR,MARKETING,2020-10-15,104,96.04,9988.16
HPCL_PO_108821,4 inch MS flange,VENDOR_C,NR,MARKETING,2021-04-13,70,214.65,15025.5
HPCL_PO_104771,MS Flange 4 inch,VENDOR_C,WR,PIPELINE,2022-06-09,94,155.01,14570.94
HPCL_PO_107148,CS Pipe 100 mm size,VENDOR_B,SR,PIPELINE,2022-05-31,25,98.38,2459.5
HPCL_PO_104721,Carbon steel pipeline 100mm,VENDOR_B,ER,MARKETING,2019-07-11,156,111.67,17420.52
HPCL_PO_102638,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_A,ER,MARKETING,2019-06-08,43,102.59,4411.37
HPCL_PO_108817,2in SS control valve,VENDOR_A,WR,PIPELINE,2021-02-23,99,275.16,27240.84
HPCL_PO_108471,4 inch MS flange,VENDOR_C,ER,REFINERY,2020-09-07,33,153.22,5056.26
HPCL_PO_104387,2in SS control valve,VENDOR_D,ER,REFINERY,2022-10-01,200,235.51,47102.0
HPCL_PO_102909,Mild steel flange of 4in size,VENDOR_A,SR,LPG,2021-06-02,69,137.31,9474.39
HPCL_PO_110588,4 inch MS flange,VENDOR_C,SR,LPG,2021-01-05,157,148.64,23336.48
HPCL_PO_102328,"Supply of MS flange 4""",VENDOR_C,NR,PIPELINE,2021-02-24,179,147.17,26343.43
HPCL_PO_102760,200 mm dia carbon steel pipe,VENDOR_D,ER,PIPELINE,2020-11-12,189,183.53,34687.17
HPCL_PO_101691,Stainless steel valve 2 inch,VENDOR_D,ER,PIPELINE,2024-01-27,147,357.15,52501.05
HPCL_PO_104192,MS Flange 4 inch,VENDOR_D,NR,PIPELINE,2019-10-05,66,156.13,10304.58
HPCL_PO_100123,"Supply of SS Valve 2""",VENDOR_C,WR,LPG,2020-02-11,184,235.72,43372.48
HPCL_PO_110553,Carbon steel pipeline 100mm,VENDOR_A,NR,LPG,2024-01-26,182,110.84,20172.88
HPCL_PO_101952,Carbon Steel Pipe 200 mm,VENDOR_C,ER,PIPELINE,2024-06-14,16,177.08,2833.28
HPCL_PO_108640,CS Pipe of 200mm size,VENDOR_D,WR,REFINERY,2024-06-29,121,268.51,32489.71
HPCL_PO_105489,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_A,ER,REFINERY,2023-04-08,44,96.24,4234.56
HPCL_PO_106108,200 mm dia carbon steel pipe,VENDOR_C,SR,PIPELINE,2024-05-11,196,165.91,32518.36
HPCL_PO_108822,Mild steel flange of 4in size,VENDOR_D,ER,REFINERY,2022-03-05,20,155.31,3106.2
HPCL_PO_102392,Carbon steel pipeline 100mm,VENDOR_D,SR,MARKETING,2024-10-13,116,106.68,12374.88
HPCL_PO_107809,Stainless steel valve 2 inch,VENDOR_D,NR,PIPELINE,2019-09-04,61,242.17,14772.37
HPCL_PO_106697,Carbon steel pipeline 100mm,VENDOR_A,ER,MARKETING,2021-07-01,117,99.16,11601.72
HPCL_PO_103400,CS pipe dia 100 mm,VENDOR_C,NR,REFINERY,2019-10-13,53,100.24,5312.72
HPCL_PO_108309,Carbon steel pipeline 100mm,VENDOR_B,ER,LPG,2019-11-01,139,106.81,14846.59
HPCL_PO_104074,Mild steel flange of 4in size,VENDOR_C,ER,MARKETING,2023-03-18,97,227.77,22093.69
HPCL_PO_110009,200 mm dia carbon steel pipe,VENDOR_D,SR,PIPELINE,2024-12-20,18,176.13,3170.34
HPCL_PO_107089,Carbon steel pipeline 100mm,VENDOR_D,SR,MARKETING,2023-07-09,104,103.76,10791.04
HPCL_PO_104641,Supply of CS Pipe 200mm,VENDOR_D,WR,PIPELINE,2020-10-29,184,200.54,36899.36
HPCL_PO_104829,Carbon steel pipeline 100mm,VENDOR_A,ER,REFINERY,2021-03-01,112,111.62,12501.44
HPCL_PO_111743,CS Pipe 100 mm size,VENDOR_C,NR,PIPELINE,2021-07-20,95,110.56,10503.2
HPCL_PO_101891,CS pipe dia 100 mm,VENDOR_C,NR,MARKETING,2023-01-15,76,107.01,8132.76
HPCL_PO_105049,Stainless steel valve 2 inch,VENDOR_C,WR,PIPELINE,2020-06-11,31,235.62,7304.22
HPCL_PO_106756,CS pipe dia 100 mm,VENDOR_C,NR,MARKETING,2020-11-11,82,107.58,8821.56
HPCL_PO_100295,2in SS control valve,VENDOR_C,SR,LPG,2022-11-08,179,432.49,77415.71
HPCL_PO_111456,2in SS control valve,VENDOR_B,WR,PIPELINE,2019-10-21,57,235.4,13417.8
HPCL_PO_102254,Mild steel flange of 4in size,VENDOR_C,WR,LPG,2021-09-07,156,205.53,32062.68
HPCL_PO_110280,100mm carbon steel pipe,VENDOR_D,ER,LPG,2024-06-23,26,100.08,2602.08
HPCL_PO_102357,Mild steel flange of 4in size,VENDOR_C,NR,MARKETING,2024-01-10,92,146.22,13452.24
HPCL_PO_101785,CS Pipe of 200mm size,VENDOR_A,WR,PIPELINE,2023-04-08,24,200.29,4806.96
HPCL_PO_109956,CS Pipe 100 mm size,VENDOR_A,ER,REFINERY,2024-11-01,88,97.15,8549.2
HPCL_PO_100286,Stainless steel valve 2 inch,VENDOR_C,SR,PIPELINE,2020-11-19,122,258.28,31510.16
HPCL_PO_105739,200 mm dia carbon steel pipe,VENDOR_B,NR,LPG,2019-01-01,179,272.31,48743.49
HPCL_PO_101758,Mild steel flange of 4in size,VENDOR_A,NR,MARKETING,2022-10-03,11,130.14,1431.54
HPCL_PO_104262,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_D,SR,LPG,2020-08-17,187,110.51,20665.37
HPCL_PO_101284,Mild steel flange of 4in size,VENDOR_C,SR,LPG,2022-09-01,77,151.75,11684.75
HPCL_PO_111849,200 mm dia carbon steel pipe,VENDOR_A,WR,PIPELINE,2022-04-27,183,191.77,35093.91
HPCL_PO_105008,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_C,ER,LPG,2021-05-04,56,177.55,9942.8
HPCL_PO_110133,Stainless steel valve 2 inch,VENDOR_B,WR,PIPELINE,2022-04-25,181,276.66,50075.46
HPCL_PO_107364,CS Pipe 100 mm size,VENDOR_D,NR,MARKETING,2019-12-15,95,94.47,8974.65
HPCL_PO_105993,Mild steel flange of 4in size,VENDOR_D,SR,PIPELINE,2019-03-29,198,131.76,26088.48
HPCL_PO_111543,CS pipe dia 100 mm,VENDOR_B,NR,PIPELINE,2023-08-25,186,96.38,17926.68
HPCL_PO_108360,CS Pipe of 200mm size,VENDOR_B,NR,MARKETING,2021-12-13,167,183.96,30721.32
HPCL_PO_106560,Supply of CS Pipe 200mm,VENDOR_D,SR,MARKETING,2020-09-19,14,185.15,2592.1
HPCL_PO_108816,Carbon Steel Pipe 200 mm,VENDOR_A,SR,LPG,2024-12-15,86,171.35,14736.1
HPCL_PO_100549,200 mm dia carbon steel pipe,VENDOR_A,WR,REFINERY,2019-09-30,104,189.37,19694.48
HPCL_PO_102608,CS Pipe of 200mm size,VENDOR_B,NR,PIPELINE,2023-03-28,40,189.18,7567.2
HPCL_PO_102620,Mild steel flange of 4in size,VENDOR_C,SR,MARKETING,2022-04-01,56,153.37,8588.72
HPCL_PO_104237,CS Pipe of 200mm size,VENDOR_C,SR,MARKETING,2019-08-12,43,201.27,8654.61
HPCL_PO_105795,Stainless steel valve 2 inch,VENDOR_D,ER,LPG,2023-05-16,112,252.88,28322.56
HPCL_PO_108203,Mild steel flange of 4in size,VENDOR_B,NR,REFINERY,2019-06-23,117,141.29,16530.93
HPCL_PO_105230,200 mm dia carbon steel pipe,VENDOR_A,WR,LPG,2022-03-28,167,184.74,30851.58
HPCL_PO_106322,SS valve size 2 inch,VENDOR_B,WR,MARKETING,2024-01-15,193,256.22,49450.46
HPCL_PO_110511,200 mm dia carbon steel pipe,VENDOR_B,NR,PIPELINE,2024-07-02,110,308.42,33926.2
HPCL_PO_103487,CS Pipe of 200mm size,VENDOR_A,SR,PIPELINE,2023-01-02,154,197.09,30351.86
HPCL_PO_110853,CS pipe dia 100 mm,VENDOR_D,NR,MARKETING,2023-04-24,170,102.47,17419.9
HPCL_PO_108143,MS Flange 4 inch,VENDOR_C,ER,PIPELINE,2023-01-03,109,148.7,16208.3
HPCL_PO_104333,MS Flange 4 inch,VENDOR_B,NR,PIPELINE,2019-08-12,30,139.47,4184.1
HPCL_PO_105632,200 mm dia carbon steel pipe,VENDOR_A,WR,LPG,2023-03-16,101,181.18,18299.18
HPCL_PO_111600,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_D,SR,PIPELINE,2024-02-11,127,97.51,12383.77
HPCL_PO_109671,MS Flange 4 inch,VENDOR_C,SR,LPG,2024-01-08,25,153.55,3838.75
HPCL_PO_103070,Carbon steel pipeline 100mm,VENDOR_B,ER,PIPELINE,2022-06-27,41,146.06,5988.46
HPCL_PO_109853,100mm carbon steel pipe,VENDOR_B,NR,MARKETING,2024-09-19,111,95.48,10598.28
HPCL_PO_109962,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_D,SR,LPG,2020-09-05,18,102.57,1846.26
HPCL_PO_105955,4 inch MS flange,VENDOR_A,ER,MARKETING,2022-11-18,11,144.78,1592.58
HPCL_PO_105653,Carbon Steel Pipe 200 mm,VENDOR_B,ER,LPG,2020-04-10,32,199.66,6389.12
HPCL_PO_106798,Mild steel flange of 4in size,VENDOR_C,SR,PIPELINE,2021-12-10,192,133.58,25647.36
HPCL_PO_106740,Carbon Steel Pipe 200 mm,VENDOR_B,NR,LPG,2021-03-09,22,193.81,4263.82
HPCL_PO_103088,200 mm dia carbon steel pipe,VENDOR_B,SR,MARKETING,2020-09-03,149,260.76,38853.24
HPCL_PO_101303,Stainless steel valve 2 inch,VENDOR_D,SR,PIPELINE,2022-01-21,6,377.33,2263.98
HPCL_PO_103570,Carbon steel pipeline 100mm,VENDOR_A,NR,MARKETING,2023-07-28,97,102.33,9926.01
HPCL_PO_105616,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_D,NR,MARKETING,2019-06-03,132,129.74,17125.68
HPCL_PO_103021,CS Pipe of 200mm size,VENDOR_A,ER,MARKETING,2022-08-13,45,194.58,8756.1
HPCL_PO_106779,4 inch MS flange,VENDOR_D,ER,MARKETING,2022-10-08,88,136.11,11977.68
HPCL_PO_107825,Mild steel flange of 4in size,VENDOR_B,ER,MARKETING,2024-02-19,173,135.64,23465.72
HPCL_PO_109222,CS Pipe of 200mm size,VENDOR_A,ER,PIPELINE,2020-11-21,130,182.51,23726.3
HPCL_PO_109625,CS pipe dia 100 mm,VENDOR_B,WR,PIPELINE,2023-12-13,87,103.51,9005.37
HPCL_PO_111951,Carbon Steel Pipe 200 mm,VENDOR_C,NR,LPG,2020-01-06,12,194.91,2338.92
HPCL_PO_107387,4 inch MS flange,VENDOR_A,ER,PIPELINE,2019-03-11,121,138.1,16710.1
HPCL_PO_108206,MS Flange 4 inch,VENDOR_D,NR,PIPELINE,2019-08-02,22,187.74,4130.28
HPCL_PO_111778,MS Flange 4 inch,VENDOR_D,SR,PIPELINE,2020-12-17,150,131.31,19696.5
HPCL_PO_109432,100mm carbon steel pipe,VENDOR_C,NR,MARKETING,2020-02-07,182,98.59,17943.38
HPCL_PO_103208,Carbon Steel Pipe 200 mm,VENDOR_C,WR,MARKETING,2024-03-31,48,169.78,8149.44
HPCL_PO_110668,SS valve size 2 inch,VENDOR_D,WR,REFINERY,2019-11-07,65,233.76,15194.4
HPCL_PO_107722,Mild steel flange of 4in size,VENDOR_A,WR,PIPELINE,2022-10-13,178,134.99,24028.22
HPCL_PO_102527,2in SS control valve,VENDOR_C,WR,LPG,2022-02-11,89,254.96,22691.44
HPCL_PO_107706,2in SS control valve,VENDOR_C,NR,MARKETING,2024-08-20,48,279.64,13422.72
HPCL_PO_102588,CS pipe dia 100 mm,VENDOR_C,WR,PIPELINE,2023-11-14,83,94.8,7868.4
HPCL_PO_102633,CS Pipe 100 mm size,VENDOR_C,NR,REFINERY,2023-07-02,188,96.94,18224.72
HPCL_PO_107073,4 inch MS flange,VENDOR_C,SR,LPG,2019-11-21,47,129.15,6070.05
HPCL_PO_100467,CS pipe dia 100 mm,VENDOR_B,ER,LPG,2023-01-23,32,95.1,3043.2
HPCL_PO_106182,Stainless steel valve 2 inch,VENDOR_B,SR,PIPELINE,2021-10-14,188,270.59,50870.92
HPCL_PO_107310,Supply of CS Pipe 200mm,VENDOR_C,SR,REFINERY,2019-01-14,117,176.13,20607.21
HPCL_PO_109012,Stainless steel valve 2 inch,VENDOR_B,WR,REFINERY,2020-05-20,52,253.49,13181.48
HPCL_PO_100106,4 inch MS flange,VENDOR_A,NR,LPG,2022-03-18,63,145.8,9185.4
HPCL_PO_107204,Carbon steel pipeline 100mm,VENDOR_A,SR,LPG,2024-06-11,11,93.51,1028.61
HPCL_PO_110596,"Supply of MS flange 4""",VENDOR_C,NR,PIPELINE,2023-06-17,72,268.87,19358.64
HPCL_PO_106778,Supply of CS Pipe 200mm,VENDOR_C,NR,LPG,2022-12-05,33,183.65,6060.45
HPCL_PO_105259,SS valve size 2 inch,VENDOR_C,NR,LPG,2022-09-15,127,278.33,35347.91
HPCL_PO_100411,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_C,SR,LPG,2022-10-28,98,108.51,10633.98
HPCL_PO_105804,CS Pipe 100 mm size,VENDOR_C,WR,LPG,2019-06-02,177,106.79,18901.83
HPCL_PO_110308,Mild steel flange of 4in size,VENDOR_C,SR,PIPELINE,2024-05-07,111,133.63,14832.93
HPCL_PO_110145,Supply of CS Pipe 200mm,VENDOR_D,NR,REFINERY,2024-10-06,104,238.19,24771.76
HPCL_PO_103467,"Supply of SS Valve 2""",VENDOR_C,SR,REFINERY,2021-02-03,31,264.3,8193.3
HPCL_PO_109193,Carbon Steel Pipe 200 mm,VENDOR_B,WR,PIPELINE,2020-11-07,146,192.78,28145.88
HPCL_PO_105666,Stainless steel valve 2 inch,VENDOR_A,SR,PIPELINE,2019-10-21,166,254.57,42258.62
HPCL_PO_110169,Carbon steel pipeline 100mm,VENDOR_D,SR,MARKETING,2022-01-03,148,105.32,15587.36
HPCL_PO_109960,2in SS control valve,VENDOR_A,ER,REFINERY,2019-07-12,188,260.92,49052.96
HPCL_PO_104093,CS Pipe of 200mm size,VENDOR_A,NR,LPG,2024-09-17,111,167.63,18606.93
HPCL_PO_106733,Supply of CS Pipe 200mm,VENDOR_C,WR,PIPELINE,2020-02-01,157,200.16,31425.12
HPCL_PO_105144,200 mm dia carbon steel pipe,VENDOR_D,ER,MARKETING,2021-02-26,85,201.48,17125.8
HPCL_PO_105712,4 inch MS flange,VENDOR_A,ER,PIPELINE,2024-03-05,57,150.84,8597.88
HPCL_PO_106648,2in SS control valve,VENDOR_A,ER,PIPELINE,2020-03-07,79,242.41,19150.39
HPCL_PO_109482,MS Flange 4 inch,VENDOR_D,SR,LPG,2019-11-11,149,153.95,22938.55
HPCL_PO_109774,Mild steel flange of 4in size,VENDOR_A,NR,REFINERY,2020-12-19,86,145.22,12488.92
HPCL_PO_101862,MS Flange 4 inch,VENDOR_A,NR,PIPELINE,2023-07-09,111,140.72,15619.92
HPCL_PO_111134,4 inch MS flange,VENDOR_D,WR,LPG,2019-08-26,77,148.2,11411.4
HPCL_PO_109056,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_A,ER,PIPELINE,2020-10-02,46,93.64,4307.44
HPCL_PO_104833,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_D,SR,PIPELINE,2023-07-01,104,107.63,11193.52
HPCL_PO_109627,Stainless steel valve 2 inch,VENDOR_D,NR,REFINERY,2022-10-11,59,239.18,14111.62
HPCL_PO_109021,Mild steel flange of 4in size,VENDOR_D,SR,PIPELINE,2024-05-30,16,141.22,2259.52
HPCL_PO_108504,Stainless steel valve 2 inch,VENDOR_C,NR,LPG,2021-04-19,76,274.93,20894.68
HPCL_PO_100029,"Supply of SS Valve 2""",VENDOR_B,ER,LPG,2022-07-19,197,445.79,87820.63
HPCL_PO_110154,Carbon Steel Pipe 200 mm,VENDOR_A,WR,PIPELINE,2020-11-03,101,182.9,18472.9
HPCL_PO_111329,Stainless steel valve 2 inch,VENDOR_D,WR,LPG,2022-08-31,177,240.6,42586.2
HPCL_PO_103931,2in SS control valve,VENDOR_B,ER,MARKETING,2024-09-21,128,235.69,30168.32
HPCL_PO_100568,Supply of CS Pipe 200mm,VENDOR_A,ER,PIPELINE,2020-11-02,188,192.0,36096.0
HPCL_PO_105171,Carbon steel pipeline 100mm,VENDOR_B,ER,MARKETING,2019-04-29,96,96.41,9255.36
HPCL_PO_105407,"Supply of MS flange 4""",VENDOR_B,WR,REFINERY,2023-01-22,69,152.2,10501.8
HPCL_PO_101245,2in SS control valve,VENDOR_C,SR,MARKETING,2022-04-03,138,264.25,36466.5
HPCL_PO_105680,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_D,SR,LPG,2021-11-11,7,106.01,742.07
HPCL_PO_111457,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_A,NR,REFINERY,2024-04-20,34,100.34,3411.56
HPCL_PO_101458,2in SS control valve,VENDOR_D,WR,MARKETING,2024-02-04,142,273.97,38903.74
HPCL_PO_107370,200 mm dia carbon steel pipe,VENDOR_B,SR,REFINERY,2024-07-06,190,189.56,36016.4
HPCL_PO_101835,CS Pipe 100 mm size,VENDOR_B,NR,LPG,2023-08-07,124,107.05,13274.2
HPCL_PO_100316,CS Pipe 100 mm size,VENDOR_A,NR,REFINERY,2021-09-28,16,101.44,1623.04
HPCL_PO_100108,Carbon Steel Pipe 200 mm,VENDOR_C,ER,LPG,2020-12-20,56,170.36,9540.16
HPCL_PO_103118,Stainless steel valve 2 inch,VENDOR_C,SR,MARKETING,2022-05-10,92,249.66,22968.72
HPCL_PO_109264,200 mm dia carbon steel pipe,VENDOR_D,WR,LPG,2024-10-11,83,171.05,14197.15
HPCL_PO_106880,4 inch MS flange,VENDOR_A,SR,LPG,2022-05-17,197,148.77,29307.69
HPCL_PO_109016,CS pipe dia 100 mm,VENDOR_D,WR,REFINERY,2024-12-17,54,94.84,5121.36
HPCL_PO_111678,100mm carbon steel pipe,VENDOR_C,ER,PIPELINE,2021-11-27,20,109.69,2193.8
HPCL_PO_111735,Supply of CS Pipe 200mm,VENDOR_A,ER,MARKETING,2020-05-29,145,290.75,42158.75
HPCL_PO_107713,Carbon steel pipeline 100mm,VENDOR_C,WR,MARKETING,2023-09-30,132,105.11,13874.52
HPCL_PO_102664,SS valve size 2 inch,VENDOR_C,WR,MARKETING,2020-11-05,169,256.53,43353.57
HPCL_PO_102680,2in SS control valve,VENDOR_B,WR,REFINERY,2022-09-03,141,246.9,34812.9
HPCL_PO_108187,Mild steel flange of 4in size,VENDOR_A,NR,REFINERY,2019-05-04,119,148.93,17722.67
HPCL_PO_103650,Carbon Steel Pipe 200 mm,VENDOR_D,WR,PIPELINE,2022-10-21,56,195.23,10932.88
HPCL_PO_109954,CS Pipe 100 mm size,VENDOR_B,SR,LPG,2021-03-14,31,95.57,2962.67
HPCL_PO_102586,Stainless steel valve 2 inch,VENDOR_A,WR,LPG,2019-10-23,88,237.49,20899.12
HPCL_PO_108093,100mm carbon steel pipe,VENDOR_B,NR,MARKETING,2023-12-18,15,94.25,1413.75
HPCL_PO_108840,Carbon Steel Pipe 200 mm,VENDOR_B,SR,MARKETING,2020-12-28,192,173.79,33367.68
HPCL_PO_104850,"Supply of MS flange 4""",VENDOR_D,WR,REFINERY,2023-07-12,64,151.07,9668.48
HPCL_PO_104952,100mm carbon steel pipe,VENDOR_A,WR,REFINERY,2020-06-03,121,106.68,12908.28
HPCL_PO_107512,Carbon steel pipeline 100mm,VENDOR_A,NR,MARKETING,2019-09-26,174,94.61,16462.14
HPCL_PO_103344,"Supply of MS flange 4""",VENDOR_B,SR,MARKETING,2020-12-31,164,152.55,25018.2
HPCL_PO_100973,2in SS control valve,VENDOR_D,SR,LPG,2024-02-12,26,277.24,7208.24
HPCL_PO_104918,Stainless steel valve 2 inch,VENDOR_D,NR,PIPELINE,2020-02-04,163,260.5,42461.5
HPCL_PO_109174,SS valve size 2 inch,VENDOR_C,WR,PIPELINE,2023-12-03,69,244.55,16873.95
HPCL_PO_108339,SS valve size 2 inch,VENDOR_C,NR,PIPELINE,2024-03-18,163,274.8,44792.4
HPCL_PO_103286,Supply of CS Pipe 200mm,VENDOR_A,WR,PIPELINE,2020-05-04,117,166.57,19488.69
HPCL_PO_104698,CS Pipe of 200mm size,VENDOR_C,SR,PIPELINE,2020-08-15,29,192.2,5573.8
HPCL_PO_109376,MS Flange 4 inch,VENDOR_C,NR,PIPELINE,2020-08-08,47,153.08,7194.76
HPCL_PO_105912,100mm carbon steel pipe,VENDOR_D,ER,LPG,2021-10-03,70,106.89,7482.3
HPCL_PO_101374,CS Pipe of 200mm size,VENDOR_C,NR,MARKETING,2019-05-03,132,172.95,22829.4
HPCL_PO_110714,CS Pipe of 200mm size,VENDOR_B,NR,LPG,2019-10-19,15,185.12,2776.8
HPCL_PO_108876,CS Pipe 100 mm size,VENDOR_C,NR,LPG,2019-07-05,105,101.3,10636.5
HPCL_PO_110427,MS Flange 4 inch,VENDOR_B,NR,PIPELINE,2019-08-08,33,132.45,4370.85
HPCL_PO_111851,Mild steel flange of 4in size,VENDOR_C,NR,PIPELINE,2019-09-19,160,129.94,20790.4
HPCL_PO_100010,"Supply of SS Valve 2""",VENDOR_D,ER,MARKETING,2020-07-20,135,254.68,34381.8
HPCL_PO_104793,Supply of CS Pipe 200mm,VENDOR_B,WR,REFINERY,2021-04-13,64,198.93,12731.52
HPCL_PO_102439,200 mm dia carbon steel pipe,VENDOR_D,NR,PIPELINE,2020-05-12,68,174.77,11884.36
HPCL_PO_101426,"Supply of MS flange 4""",VENDOR_D,WR,MARKETING,2022-11-07,51,131.48,6705.48
HPCL_PO_109693,SS valve size 2 inch,VENDOR_A,SR,MARKETING,2019-06-30,37,265.81,9834.97
HPCL_PO_106053,2in SS control valve,VENDOR_D,WR,LPG,2022-11-19,27,231.04,6238.08
HPCL_PO_109573,Carbon steel pipeline 100mm,VENDOR_C,NR,MARKETING,2024-11-30,156,110.15,17183.4
HPCL_PO_100718,CS Pipe 100 mm size,VENDOR_A,ER,MARKETING,2022-10-19,56,103.9,5818.4
HPCL_PO_104533,Carbon steel pipeline 100mm,VENDOR_A,WR,REFINERY,2023-02-20,147,92.42,13585.74
HPCL_PO_110657,CS Pipe of 200mm size,VENDOR_B,WR,LPG,2023-12-28,99,190.29,18838.71
HPCL_PO_105687,200 mm dia carbon steel pipe,VENDOR_D,SR,MARKETING,2023-10-20,130,180.28,23436.4
HPCL_PO_100735,100mm carbon steel pipe,VENDOR_C,ER,REFINERY,2024-12-15,126,100.54,12668.04
HPCL_PO_106475,SS valve size 2 inch,VENDOR_C,WR,LPG,2022-08-01,181,271.7,49177.7
HPCL_PO_103524,4 inch MS flange,VENDOR_C,WR,PIPELINE,2022-01-15,57,134.78,7682.46
HPCL_PO_107889,Mild steel flange of 4in size,VENDOR_A,WR,LPG,2023-01-14,117,142.7,16695.9
HPCL_PO_102140,Carbon Steel Pipe 200 mm,VENDOR_A,WR,LPG,2024-12-27,183,181.16,33152.28
HPCL_PO_105157,CS pipe dia 100 mm,VENDOR_A,ER,MARKETING,2022-04-21,42,104.32,4381.44
HPCL_PO_104766,200 mm dia carbon steel pipe,VENDOR_C,SR,REFINERY,2021-10-05,52,199.4,10368.8
HPCL_PO_100909,Carbon steel pipeline 100mm,VENDOR_C,SR,MARKETING,2023-06-07,114,94.42,10763.88
HPCL_PO_104520,CS Pipe 100 mm size,VENDOR_D,NR,REFINERY,2019-09-26,175,105.86,18525.5
HPCL_PO_100496,CS Pipe of 200mm size,VENDOR_C,WR,LPG,2019-10-20,25,171.43,4285.75
HPCL_PO_109586,2in SS control valve,VENDOR_B,ER,PIPELINE,2020-12-28,8,237.7,1901.6
HPCL_PO_105304,CS pipe dia 100 mm,VENDOR_A,ER,MARKETING,2022-01-18,17,96.53,1641.01
HPCL_PO_111830,CS pipe dia 100 mm,VENDOR_D,WR,MARKETING,2023-11-16,33,107.45,3545.85
HPCL_PO_106876,Carbon Steel Pipe 200 mm,VENDOR_C,NR,LPG,2023-04-06,47,349.88,16444.36
HPCL_PO_101206,4 inch MS flange,VENDOR_D,SR,MARKETING,2024-09-17,26,212.44,5523.44
HPCL_PO_107176,Mild steel flange of 4in size,VENDOR_D,SR,MARKETING,2021-12-09,151,154.57,23340.07
HPCL_PO_104295,Stainless steel valve 2 inch,VENDOR_D,SR,LPG,2022-08-12,145,413.2,59914.0
HPCL_PO_107653,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_C,SR,LPG,2022-05-31,36,106.82,3845.52
HPCL_PO_101195,CS Pipe 100 mm size,VENDOR_C,NR,PIPELINE,2020-09-06,156,92.51,14431.56
HPCL_PO_111877,200 mm dia carbon steel pipe,VENDOR_B,WR,REFINERY,2021-09-26,98,186.23,18250.54
HPCL_PO_105421,CS pipe dia 100 mm,VENDOR_A,SR,REFINERY,2020-11-15,98,101.92,9988.16
HPCL_PO_103855,Carbon steel pipeline 100mm,VENDOR_C,NR,LPG,2023-04-05,104,92.14,9582.56
HPCL_PO_104414,"Supply of SS Valve 2""",VENDOR_D,NR,REFINERY,2024-11-28,63,279.2,17589.6
HPCL_PO_109182,Supply of CS Pipe 200mm,VENDOR_C,ER,LPG,2022-11-27,97,168.94,16387.18
HPCL_PO_111091,CS Pipe 100 mm size,VENDOR_D,ER,REFINERY,2022-11-23,16,109.89,1758.24
HPCL_PO_106428,Carbon Steel Pipe 200 mm,VENDOR_D,NR,LPG,2024-06-02,169,198.72,33583.68
HPCL_PO_100288,MS Flange 4 inch,VENDOR_B,ER,REFINERY,2024-01-17,72,138.56,9976.32
HPCL_PO_102626,Mild steel flange of 4in size,VENDOR_D,NR,LPG,2020-11-11,6,155.2,931.2
HPCL_PO_108862,Mild steel flange of 4in size,VENDOR_B,SR,MARKETING,2024-04-13,159,142.54,22663.86
HPCL_PO_103684,"Supply of MS flange 4""",VENDOR_B,ER,REFINERY,2020-06-19,192,131.96,25336.32
HPCL_PO_107971,CS Pipe 100 mm size,VENDOR_A,SR,MARKETING,2023-09-26,86,93.98,8082.28
HPCL_PO_106950,Carbon Steel Pipe 200 mm,VENDOR_D,NR,REFINERY,2024-09-27,99,177.04,17526.96
